datetimes,neighborhoods,titles,addresses,property_types,bedrooms,bathrooms,sqfts,prices,links
2020-08-21 09:46:00,Solana Beach,MOVE IN 9/11!! 2/1.5 Spacious Townhome in Beautiful Solana Beach!,766 S. NARDO AVENUE near Stevens,house,2.0,1.5,1000.0,2395,https://sandiego.craigslist.org/csd/apa/d/solana-beach-move-in-spacious-townhome/7179860398.html
2020-08-21 09:46:00,Vista,*Beautiful 2 Bedrooms Apartment*,510 Townsite Dr (leasing Office) near E. Vista Way,apartment,2.0,1.5,900.0,1595,https://sandiego.craigslist.org/nsd/apa/d/vista-beautiful-2-bedrooms-apartment/7176164583.html
2020-08-21 09:46:00,La Mesa / Spring Valley,only one left! MOVE IN SPECIALS!TEXT ME TODAY FOR MORE DETAILS.LA MESA,3903 Conrad Drive,apartment,2.0,2.0,1000.0,1735,https://sandiego.craigslist.org/esd/apa/d/spring-valley-only-one-left-move-in/7181593885.html
2020-08-21 09:46:00,San Diego,"Move into your new home, near Cowles Mountain and Lake Murray",6975 Golfcrest Dr near Navajo rd,apartment,1.0,1.0,670.0,1865,https://sandiego.craigslist.org/esd/apa/d/san-diego-move-into-your-new-home-near/7181593542.html
2020-08-21 09:46:00,Pacific Beach / Mission Beach,1 Month FREE in Pacific Beach!!only one left!,3455 Del Rey St near Grand Ave,apartment,1.0,1.0,,1950,https://sandiego.craigslist.org/csd/apa/d/san-diego-1-month-free-in-pacific/7181593524.html
2020-08-21 09:45:00,Otay Ranch/Eastlake/Sunbow/South Bay/Chula Vista,HOW MUCH ? $2005 w/ Carport ? NO WAY !! HOME IS HERE,825 East Palomar,apartment,2.0,2.0,1114.0,2005,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-how-much-carport-no-way/7181592089.html
2020-08-21 09:45:00,"Julian, Ca.","2bd., 1ba., SANTA YSABEL. FULLY REMODELED",30349 HIGHWAY 78 near HIGHWAY 79,apartment,2.0,1.0,800.0,1700,https://sandiego.craigslist.org/esd/apa/d/santa-ysabel-2bd-1ba-santa-ysabel-fully/7181592774.html
2020-08-21 09:45:00,San Diego,CALL NOW! 2B/2B MOVE-IN SEPTEMBER 9 2020! MUST SEE!,15909 Avenida Venusto near Bernardo Heights Parkway,apartment,2.0,2.0,950.0,2176,https://sandiego.craigslist.org/nsd/apa/d/san-diego-call-now-2b-2b-move-in/7181563396.html
2020-08-21 09:45:00,San Diego,Beautiful 2br/1.5ba Two-Story Condo for Rent,3460A 39th Street near Myrtle Ave,condo,2.0,1.5,1000.0,1900,https://sandiego.craigslist.org/csd/apa/d/san-diego-beautiful-2br-15ba-two-story/7169855898.html
2020-08-21 09:44:00,"San Diego, Carmel Valley",Spacious 5BR/4.5BA  Home Ready to Move In,13231 Sunset Point Way,house,5.0,4.5,3763.0,6200,https://sandiego.craigslist.org/nsd/apa/d/del-mar-spacious-5br-45ba-home-ready-to/7181591917.html
2020-08-21 09:44:00,Del Mar,"♣ RESERVE♣ 1/1 ba Modern, FULLY UPGRADED, DOWNSTAIRS, IN DEL MAR♣",2515 Camino Del Mar near Coast Highway 101,apartment,1.0,1.0,770.0,2945,https://sandiego.craigslist.org/csd/apa/d/solana-beach-reserve-1-1-ba-modern/7170940564.html
2020-08-21 09:43:00,Mission Valley/San Diego,"1 Bed / 1 Bath, Remodeled, 2nd Floor AC & WD in unit",2242 Gill Village Way,apartment,1.0,1.0,706.0,1975,https://sandiego.craigslist.org/csd/apa/d/san-diego-1-bed-1-bath-remodeled-2nd/7181576239.html
2020-08-21 09:42:00,Pacific Beach Mission Valley Hillcrest Mission Bay Bay Park,"Furnished Available, Fitness Center, Pet Friendly",3883 Ingraham Street,apartment,2.0,2.0,910.0,2882,https://sandiego.craigslist.org/csd/apa/d/san-diego-furnished-available-fitness/7172650816.html
2020-08-21 09:42:00,"San Diego, Ocean Beach",🌞1X1 - Why Not Live By The Beach - Elan The Park - OB🌞,4929 Del Monte Ave near Bacon Street,apartment,1.0,1.0,700.0,1845,https://sandiego.craigslist.org/csd/apa/d/san-diego-1x1-why-not-live-by-the-beach/7165738090.html
2020-08-21 09:41:00,North Park/ San Diego/ Walk To Heart Of North Park/ Freeway,"Beautiful Remodel in Gated Community, Garage",3752 33rd #3 near North Park Way,condo,2.0,2.0,750.0,2195,https://sandiego.craigslist.org/csd/apa/d/san-diego-beautiful-remodel-in-gated/7181590102.html
2020-08-21 09:41:00,Mira Mesa,"2 bedroom 2 bathroom, with garage, 2 WEEKS FREE!",11600 Compass Point Dr N near Westview Parkway,apartment,2.0,2.0,998.0,2488,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-bedroom-2-bathroom-with/7181589757.html
2020-08-21 09:41:00,Tierrasanta/Mission Valley,"Summer Deals 💣, Unbeatable Location! 1 Week Free + Deposit Special!🎁",11012 Camino Playa Carmel,apartment,2.0,2.0,1057.0,2285,https://sandiego.craigslist.org/csd/apa/d/san-diego-summer-deals-unbeatable/7181575142.html
2020-08-21 09:40:00,Gaslamp Fifth Avenue,Executive Fifth Avenue Rental Budget Price,K St near Fifth Ave,condo,1.0,1.0,821.0,2800,https://sandiego.craigslist.org/csd/apa/d/san-diego-executive-fifth-avenue-rental/7181589187.html
2020-08-21 09:39:00,"360 N 1St St El Cajon, Ca",Beautiful Condominium Style 2 Bedroom 2 Bath,360 N First Street,apartment,2.0,2.0,725.0,1695,https://sandiego.craigslist.org/csd/apa/d/el-cajon-beautiful-condominium-style-2/7181588556.html
2020-08-21 09:39:00,Oceanside,Updated 2 bedroom in 55+ Costa Serena community! Avail. 9/1/20,3709 Balboa Drive,duplex,2.0,1.0,827.0,1795,https://sandiego.craigslist.org/nsd/apa/d/oceanside-updated-2-bedroom-in-55-costa/7181588505.html
2020-08-21 09:38:00,"San Diego, Ocean Beach",🌄  ELAN The Palms - Beach Front - Beach Living!!!🌄,4940 Del Monte Ave,apartment,1.0,1.0,,1845,https://sandiego.craigslist.org/csd/apa/d/san-diego-elan-the-palms-beach-front/7181586929.html
2020-08-21 09:38:00,Vista,Fabulous 2 Bed + 2 Bath Conveniently Located In Vista!,800 East Bobier Dr.,apartment,2.0,2.0,1000.0,1873,https://sandiego.craigslist.org/nsd/apa/d/vista-fabulous-2-bed-2-bath/7181587422.html
2020-08-21 09:38:00,Little Italy / Bankers Hill / Downtown,LITTLE ITALY!! Wood Floors! PET FRIENDLY! $300 MOVE IN SPECIAL!!,438 W. Date St,apartment,1.0,1.0,,1545,https://sandiego.craigslist.org/csd/apa/d/san-diego-little-italy-wood-floors-pet/7175752831.html
2020-08-21 09:38:00,Golden Hill / South Park / Downtown,Golden Hill Studio!! Pets Ok!! Upgraded! Laundry on Site! Gas Stove!!,2545 A St,apartment,0.0,1.0,,1395,https://sandiego.craigslist.org/csd/apa/d/san-diego-golden-hill-studio-pets-ok/7177002664.html
2020-08-21 09:38:00,Downtown / Balboa Park / Hillcrest,NEWLY REMODELED 1x1! All Utilities Included! WD IN UNIT! MI SPECIAL!,1747 5th Ave,apartment,1.0,1.0,,1845,https://sandiego.craigslist.org/csd/apa/d/san-diego-newly-remodeled-1x1-all/7177005591.html
2020-08-21 09:38:00,Little Italy / Bankers Hill / Downtown,LITTLE ITALY BUNGALOW! 2x2 WITH EXTRA OFFICE! Pet Friendly! MI SPECIAL,412 W. Date St,apartment,2.0,2.0,,2295,https://sandiego.craigslist.org/csd/apa/d/san-diego-little-italy-bungalow-2x2/7167496769.html
2020-08-21 09:38:00,Escondido,Come Live In This One Bedroom Masterpiece! New Remodel With Full W/D!,1361 W 9th Ave near Valley Parkway,apartment,1.0,1.0,664.0,1825,https://sandiego.craigslist.org/nsd/apa/d/escondido-come-live-in-this-one-bedroom/7181587149.html
2020-08-21 09:37:00,Downtown,Walking Distance to Gaslamp & Grocery Store! Studio Apt with 1 Mo Free,606 3rd Ave near Market,apartment,0.0,1.0,455.0,1736,https://sandiego.craigslist.org/csd/apa/d/san-diego-walking-distance-to-gaslamp/7181586026.html
2020-08-21 09:36:00,City Heights,Spacious 2br 1bath apartment for rent,4140 Wilson Ave near Orange Ave & University Ave,apartment,2.0,1.0,900.0,1795,https://sandiego.craigslist.org/csd/apa/d/san-diego-spacious-2br-1bath-apartment/7181585943.html
2020-08-21 09:36:00,San Diego,Dual Master in Convenient UTC area Tour TODAY,5280 Fiore Terrace,apartment,3.0,2.0,1348.0,3000,https://sandiego.craigslist.org/csd/apa/d/san-diego-dual-master-in-convenient-utc/7181585619.html
2020-08-21 09:36:00,"San Diego, Ocean Beach, Bacon Street",⭐️ELAN Pacific Palms - Central Location of Ocean Beach!⭐️,4827 Niagra Ave near Bacon Street,apartment,1.0,1.0,600.0,1895,https://sandiego.craigslist.org/csd/apa/d/san-diego-elan-pacific-palms-central/7181585149.html
2020-08-21 09:35:00,Chula Vista,"Modern 3 Bedroom, 2 Bath, Unfurnished or Furnished",1555 Mendocino Drive,house,3.0,1.5,1600.0,2400,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-modern-3-bedroom-2-bath/7181584942.html
2020-08-21 09:35:00,"Mission Valley, Hillcrest, Fashion Valley","Stunning 3 Bedroom In Perfect Location!!..Mission Valley, Hillcrest",5777 Mission Center Rd,apartment,3.0,2.0,1370.0,3540,https://sandiego.craigslist.org/csd/apa/d/san-diego-stunning-3-bedroom-in-perfect/7181584418.html
2020-08-21 09:35:00,Vista,Charming 3 BR Close To Beautiful Pines!! (Vista),300 W. Los Angeles Dr.,apartment,3.0,2.0,,2150,https://sandiego.craigslist.org/nsd/apa/d/vista-charming-3-br-close-to-beautiful/7181584341.html
2020-08-21 09:34:00,Escondido,1 bed 1 bath,E Grand Ave near Rose,condo,1.0,1.0,700.0,1400,https://sandiego.craigslist.org/csd/apa/d/escondido-1-bed-1-bath/7180131118.html
2020-08-21 09:34:00,"Bay Collection, Aviara, Carlsbad",Single Level Whitewater Panoramic Ocean View Executive Home for Rent,7072 Heron Cir near Crystalline Dr,house,4.0,3.0,3057.0,6975,https://sandiego.craigslist.org/nsd/apa/d/carlsbad-single-level-whitewater/7181583984.html
2020-08-21 09:34:00,San Diego,Waiting-List Available! Apply Today!,5757 university ave near 58th st,apartment,1.0,1.0,650.0,1495,https://sandiego.craigslist.org/ssd/apa/d/san-diego-waiting-list-available-apply/7181553337.html
2020-08-21 09:34:00,Otay Ranch / Chula Vista /Eastlake,Otay Ranch @ $2k??! + 1 WEEK FREE RENT! - $99 Deposit ~ M/In 9/26,Santa Rita E near E Palomar St,apartment,2.0,2.0,1098.0,2001,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-otay-ranch-2k-1-week-free/7181583702.html
2020-08-21 09:34:00,"San Diego, Utc, Westfield",Check This Out! Now Leasing! Instant Wow Factor!,7039 Charmant Dr,apartment,1.0,1.0,687.0,2078,https://sandiego.craigslist.org/nsd/apa/d/la-jolla-check-this-out-now-leasing/7181576436.html
2020-08-21 09:34:00,12840 Mapleview Street,2 Bedroom 2 Bath $1620! Available Now! Tour Today! In Lakeside,12840 Mapleview Street,apartment,2.0,2.0,880.0,1620,https://sandiego.craigslist.org/esd/apa/d/2-bedroom-2-bath-1620-available-now/7181583541.html
2020-08-21 09:33:00,El Cajon / La Mesa,*** 2 Bedroom House*** Completely Renovated!!,776 1/2 Grossmont near Grant Ave,house,3.0,1.0,660.0,1975,https://sandiego.craigslist.org/esd/apa/d/el-cajon-2-bedroom-house-completely/7181583435.html
2020-08-21 09:33:00,San Diego,"Generous Closet, Linen, & Storage Space, BBQ/Picnic Area, Ceiling Fan",8155 Cargill Ave,apartment,1.0,1.0,700.0,1800,https://sandiego.craigslist.org/nsd/apa/d/san-diego-generous-closet-linen-storage/7179944333.html
2020-08-21 09:33:00,San Diego,1 WEEK FREE! APT 51 - 2ND FLOOR 2BD/2BA; AVAILABLE Sept 28,8563 Lake Murray Blvd. near Lake Arrowhead Dr,apartment,2.0,2.0,918.0,1823,https://sandiego.craigslist.org/csd/apa/d/la-mesa-1-week-free-apt-nd-floor-2bd/7181583032.html
2020-08-21 09:33:00,"San Diego, Ocean Beach, Bacon Street",🌴Great Location - Walking Distance to Beach Front - Coco Palms! 🌴,4975 Del Monte Ave,apartment,0.0,1.0,450.0,1595,https://sandiego.craigslist.org/csd/apa/d/san-diego-great-location-walking/7168617208.html
2020-08-21 09:33:00,"Escondido, Ca",September Move In! First Floor 1 Bedroom With Central A/C & Heating!,493 Beaumont Glen near Leasing Office,apartment,1.0,1.0,743.0,1830,https://sandiego.craigslist.org/nsd/apa/d/escondido-september-move-in-first-floor/7181582824.html
2020-08-21 09:32:00,Chula Vista,$500 DEP! Newly renovated unit is a MUST SEE!!1,521 Park Way near 5th Avenue,apartment,1.0,1.0,,1325,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-500-dep-newly-renovated/7181582519.html
2020-08-21 09:32:00,San Diego,2 Bedroom apartment in City Heights,5078 1/2 Madison Ave,apartment,2.0,1.0,600.0,1550,https://sandiego.craigslist.org/csd/apa/d/san-diego-2-bedroom-apartment-in-city/7181582016.html
2020-08-21 09:31:00,Vista,1BED 1BATH WITH WALK IN CLOSET! WE OFFER FLEXIBLE LEASE TERMS!,2144 University Drive,apartment,1.0,1.0,,1645,https://sandiego.craigslist.org/nsd/apa/d/1bed-1bath-with-walk-in-closet-we-offer/7181581784.html
2020-08-21 09:30:00,"8798 Spectrum Center Blvd San Diego, Ca","Cozy Studio Available w/Parking, Patio, And W/D",8798 Spectrum Center Blvd,apartment,1.0,1.0,598.0,1937,https://sandiego.craigslist.org/csd/apa/d/san-diego-cozy-studio-available-parking/7181580916.html
2020-08-21 09:30:00,San Diego,"Visit Your New Home, USB Outlets, Package Lockers",601 11th Ave.,apartment,1.0,1.0,539.0,2310,https://sandiego.craigslist.org/csd/apa/d/san-diego-visit-your-new-home-usb/7181574308.html
2020-08-21 09:30:00,Escondido,Downstairs unit available! The 2 bed/2 bath you’ve been waiting for!,725 N Fig Street,apartment,2.0,2.0,965.0,1795,https://sandiego.craigslist.org/nsd/apa/d/escondido-downstairs-unit-available-the/7181580180.html
2020-08-21 09:30:00,Ocean Beach,Tropical Beach Location,4315 Mentone St. near Camulos,apartment,2.0,1.0,800.0,2200,https://sandiego.craigslist.org/csd/apa/d/san-diego-tropical-beach-location/7180140093.html
2020-08-21 09:29:00,La Mesa,3 bed/2 bath Downstairs END unit JP31,5780 Jackson Drive #31 near Laird,apartment,3.0,2.0,1130.0,2100,https://sandiego.craigslist.org/csd/apa/d/la-mesa-3-bed-2-bath-downstairs-end/7181580314.html
2020-08-21 09:29:00,Oak Park,Hillside Views Apartments | Two Bedroom Apartments Available,5471 Bayview Heights,apartment,2.0,1.0,875.0,1127,https://sandiego.craigslist.org/csd/apa/d/san-diego-hillside-views-apartments-two/7181574419.html
2020-08-21 09:29:00,San Diego, Live the Good Life ,6304 Rancho Mission Road near Friars Rd,apartment,2.0,2.0,993.0,2025,https://sandiego.craigslist.org/csd/apa/d/san-diego-live-the-good-life/7181580090.html
2020-08-21 09:29:00,2185 Chatsworth Boulevard,💎 ELAN Loma Highlands! Great Location In Ocean Beach💎,2185 Chatsworth Boulevard,apartment,0.0,1.0,425.0,1475,https://sandiego.craigslist.org/csd/apa/d/san-diego-elan-loma-highlands-great/7173117165.html
2020-08-21 09:29:00,Marina District,"Amazing Furnished Loft Dtown, Hardwd Fl, A/C, W/D",Island near Second,condo,0.0,1.0,701.0,2500,https://sandiego.craigslist.org/csd/apa/d/san-diego-amazing-furnished-loft-dtown/7181579768.html
2020-08-21 09:28:00,La Jolla / San Diego/ La Jolla Village/ Windandsea,Private Garage! Roof Top Deck! 360 Video Tour!  Washer! Dryer!,7421 Olivetas Avenue near Marine St,house,2.0,2.5,1210.0,5195,https://sandiego.craigslist.org/csd/apa/d/la-jolla-private-garage-roof-top-deck/7181570442.html
2020-08-21 09:28:00,City Heights,Available Now! Amazing 2bd/1.5 bath Townhome 1pkg space,Marlborough near University,apartment,2.0,1.5,900.0,1850,https://sandiego.craigslist.org/csd/apa/d/san-diego-available-now-amazing-2bd-15/7179311197.html
2020-08-21 09:28:00,Otay Ranch/Eastlake/Sunbow/South Bay/Chula Vista,NO KIDDING...HOW MUCH ? $2001 for a 2BR ? NO WAY !! HOME IS HERE,East Palomar,apartment,2.0,2.0,1111.0,2001,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-no-kiddinghow-much-for-2br/7181579322.html
2020-08-21 09:28:00,Santee,This 2BR/1BA Apt. Features a Kitchen w/ Glass Tile Backsplashes,8729 Graves Ave near Graves / Prospect,apartment,2.0,1.0,865.0,1755,https://sandiego.craigslist.org/esd/apa/d/santee-this-2br-1ba-apt-features/7181549701.html
2020-08-21 09:28:00,"Encinitas, 92024",Beautiful 4 bedroom 2 1/2 bath  3 car garage,1446 Vanessa Circle near Gardenview,house,4.0,2.5,3500.0,4950,https://sandiego.craigslist.org/nsd/apa/d/beautiful-4-bedroom-bath-3-car-garage/7181578892.html
2020-08-21 09:27:00,San Diego,"Private Patio, Now Available, Contemporary Design",820 West G Street,apartment,1.0,1.0,554.0,1905,https://sandiego.craigslist.org/csd/apa/d/san-diego-private-patio-now-available/7181573264.html
2020-08-21 09:27:00,Escondido,Spacious 2 Bed 1 Bath Apartment,1920 E Grand Ave,apartment,2.0,1.0,633.0,1695,https://sandiego.craigslist.org/nsd/apa/d/escondido-spacious-2-bed-1-bath/7181578279.html
2020-08-21 09:26:00,North Park/ Adams Ave/ Kensington/ Freeway Access,Spacious home in small community! Reduced for 8/20 move in! Parking!,3161 North Park Way near 33rd Street,apartment,1.0,1.0,550.0,1495,https://sandiego.craigslist.org/csd/apa/d/san-diego-spacious-home-in-small/7181577831.html
2020-08-21 09:26:00,Imperial Beach,3 Bdrm/2Ba near beach in IB,341 Donax Ave. near 4th St,house,3.0,2.0,1300.0,2975,https://sandiego.craigslist.org/ssd/apa/d/imperial-beach-3-bdrm-2ba-near-beach-in/7181577249.html
2020-08-21 09:25:00,El Cajon,"Studio, includes utilities",220 Soouth Anza St. near Lexington,apartment,0.0,1.0,,1195,https://sandiego.craigslist.org/esd/apa/d/el-cajon-studio-includes-utilities/7180201762.html
2020-08-21 09:25:00,San Diego,Remodeled unit in quiet complex.,3421 near 36TH STREET,apartment,1.0,1.0,,1385,https://sandiego.craigslist.org/csd/apa/d/san-diego-remodeled-unit-in-quiet/7180201991.html
2020-08-21 09:25:00,San Diego,"Fully Renovated, Close to SDSU-MOVE IN SPECIAL",6707 Amherst St.,apartment,4.0,2.0,,2395,https://sandiego.craigslist.org/csd/apa/d/san-diego-fully-renovated-close-to-sdsu/7180202143.html
2020-08-21 09:25:00,"201 Los Arbolitos Boulevard Oceanside, Ca",Spacious One Bedroom with Private Balcony and Open Layout!,201 Los Arbolitos Boulevard,apartment,1.0,1.0,729.0,1550,https://sandiego.craigslist.org/nsd/apa/d/oceanside-spacious-one-bedroom-with/7181568445.html
2020-08-21 09:25:00,La Jolla,"Contemporary Design, Wood Style Floors, Fitness Center",8506 Villa La Jolla Drive,apartment,1.0,1.0,621.0,2030,https://sandiego.craigslist.org/csd/apa/d/la-jolla-contemporary-design-wood-style/7181576425.html
2020-08-21 09:24:00,San Diego,Tour Your New Home Today!  $1495,435 13th St. near J St.,apartment,0.0,1.0,188.0,1495,https://sandiego.craigslist.org/csd/apa/d/san-diego-tour-your-new-home-today-1495/7175638803.html
2020-08-21 09:24:00,San Diego/ Point Loma/ Ocean Beach/ Park Pt Loma,AC! Patio! Attached 2 Car Garage! Washer & Dryer!,2348 Caminito Eximio near Caminito Espejo,house,4.0,2.5,1636.0,3495,https://sandiego.craigslist.org/csd/apa/d/san-diego-ac-patio-attached-2-car/7181576197.html
2020-08-21 09:24:00,Chula Vista/Otay Ranch/Eastlake,Oversized & Underpriced! $0 App Fees +1 WEEK FREE!! - $99 Deposit,1310 Santa Rita E near E Palomar,apartment,1.0,1.0,871.0,1725,https://sandiego.craigslist.org/ssd/apa/d/chula-vista-oversized-underpriced-0-app/7181558194.html
2020-08-21 09:24:00,East Clairemont,Clairemont Spacious 2 Bedroom 1 Bath Call for a Tour,6363 Beadnell  Way,apartment,2.0,1.0,825.0,1790,https://sandiego.craigslist.org/csd/apa/d/san-diego-clairemont-spacious-2-bedroom/7181573479.html
2020-08-21 09:23:00,"Wintergreen, San Diego, Nestor, South Bay San Diego, South S",SPACIOUS TWO BEDROOM APARTMENT!!NO APPLICATION FEE!!,Oro Vista near Tocayo,apartment,2.0,2.0,,1915,https://sandiego.craigslist.org/ssd/apa/d/spacious-two-bedroom-apartmentno/7181575123.html
2020-08-21 09:23:00,"Downtown, San Diego, East Village",Loft Available ASAP With City View,707 Tenth near G Street,apartment,0.0,1.0,670.0,2063,https://sandiego.craigslist.org/csd/apa/d/san-diego-loft-available-asap-with-city/7181575126.html
2020-08-21 09:23:00,Solana Beach,☺Studio #07 Downstairs!  Located near everything! Solana Beach!,833 S. Cedros Avenue near Via de la Valle,apartment,0.0,1.0,450.0,1820,https://sandiego.craigslist.org/csd/apa/d/solana-beach-studio-07-downstairs/7169308096.html
2020-08-21 09:23:00,Mission Valley,"Stonecrest Village, Full Size Washer and Dryer, Lush Landscaping",2643 West Canyon Ave,house,3.0,2.0,1389.0,3235,https://sandiego.craigslist.org/csd/apa/d/san-diego-stonecrest-village-full-size/7181574653.html
2020-08-21 09:23:00,Vista,STUDIO ACCEPTING FREE APPLICATIONS & $99 DEPOSIT ON APPROVED CREDIT!,2144 UNIVERSITY DR.,apartment,0.0,1.0,,1495,https://sandiego.craigslist.org/nsd/apa/d/vista-studio-accepting-free/7181574665.html
2020-08-21 09:22:00,La Jolla / San Diego/ La Jolla Village/ Windandsea,Private Garage! Roof Top Deck! Corner Home! Remodel!,7427 Olivetas Avenue,house,2.0,2.5,1111.0,4795,https://sandiego.craigslist.org/csd/apa/d/la-jolla-private-garage-roof-top-deck/7181574499.html
2020-08-21 09:21:00,Mission Valley,"San Diego Living, Resort Style Amenities, BBQ Areas",2507 Northside Dr,apartment,1.0,1.0,671.0,1945,https://sandiego.craigslist.org/csd/apa/d/san-diego-san-diego-living-resort-style/7181573706.html
2020-08-21 09:21:00,San Diego,2 Bedroom 2 Bath In Gated Community w/ Great Amenities To Enjoy!,5540 Ocean Gate Lane near Otay Mesa Rd.,apartment,2.0,2.0,1023.0,2140,https://sandiego.craigslist.org/ssd/apa/d/san-diego-2-bedroom-2-bath-in-gated/7181573641.html
